"Location","nation","id","Country","Country_work","gender","what_participant_group","field_research","total_research","percent_Applied_Research_current","percent_Applied_Research_past","percent_Fundamental_Research_past","percent_fundemental_research_current","percent_Use_inspired_Research_current","percent_Use_inspired_Research_past","changed","majority_current","majority_past","curr_past.app","curr_past.use","curr_past.fund","app_mean","app_sd","use_mean","use_sd","fund_mean","fund_sd"
"Austria","Austria",1708,"Austria","Austria","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,20,80,100,0,0,"Yes","fund.current","fund.past",-20,0,20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"California","United States",1709,"United States","United States","Female","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,10,0,80,20,70,20,"Yes","use.current","fund.past",10,50,-60,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"California","United States",1710,"United States","United States","Male","Non-academic researcher conducting or managing research in industry or government with <10 years of experience","Medicine and Life Science",100,90,0,100,10,0,0,"Yes","app.current","fund.past",90,0,-90,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Germany","Germany",1712,"Germany","Germany","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Interdisciplinary Science",100,0,0,90,100,0,10,"Yes","fund.current","fund.past",0,-10,10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"","United States",1713,"","United States","Female","Non-academic researcher conducting or managing research in industry or government with >10 years of experience","Natural Science",100,100,0,90,0,0,10,"Yes","app.current","fund.past",100,-10,-90,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Oklahoma","United States",1719,"United States","United States","Female","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,30,10,70,20,50,20,"Yes","use.current","fund.past",20,30,-50,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Ohio","United States",1723,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,70,30,70,30,"Yes","use.current","fund.past",0,40,-40,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Indiana","United States",1735,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,10,20,40,20,70,40,"Yes","use.current","fund.past",-10,30,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New York","United States",1740,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,20,20,50,20,60,30,"Yes","use.current","fund.past",0,30,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Maryland","United States",1745,"United States","","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,50,0,90,10,40,10,"Yes","app.current","fund.past",50,30,-80,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Switzerland","United States",1748,"Switzerland","United States","Female","Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future","Natural Science",100,0,0,80,0,100,20,"Yes","use.current","fund.past",0,80,-80,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Michigan","United States",1760,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,30,10,30,10,60,60,"Yes","use.current","use.past",20,0,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Colorado","United States",1761,"United States","United States","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Natural Science",100,20,10,40,30,50,50,"Yes","use.current","use.past",10,0,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"","United States",1764,"","United States","Female","Non-academic researcher conducting or managing research in industry or government with <10 years of experience","Medicine and Life Science",100,20,0,70,0,80,30,"Yes","use.current","fund.past",20,50,-70,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"California","United States",1783,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,20,60,90,10,20,"Yes","fund.current","fund.past",-20,-10,30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Nevada","United States",1788,"United States","United States","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Natural Science",100,30,20,20,10,60,60,"Yes","use.current","use.past",10,0,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Israel","Israel",1789,"Israel","Israel","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,90,100,0,10,0,0,"Yes","app.current","app.past",-10,0,10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Japan","Japan",1805,"Japan","Japan","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,20,0,100,80,0,0,"Yes","fund.current","fund.past",20,0,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Iowa","United States",1806,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,10,0,100,80,10,0,"Yes","fund.current","fund.past",10,10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Australia","Australia",1818,"Australia","Australia","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",20,10,0,0,50,40,20,"Yes","fund.current","fund.past",10,20,50,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"California","United States",1844,"United States","","Male","Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future","Natural Science",100,30,20,50,30,40,30,"Yes","fund.current","fund.past",10,10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"United Kingdom","United States",1845,"United Kingdom","United States","Female","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,10,0,50,20,70,50,"Yes","use.current","fund.app.half.past",10,20,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Florida","United States",1846,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,100,70,20,0,"Yes","fund.current","fund.past",0,20,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Hawaii","United States",1852,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,70,10,50,50,20,"Yes","fund.app.half.current","app.past",-70,30,40,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Texas","United States",1858,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,0,100,80,20,0,"Yes","fund.current","fund.past",0,20,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Massachusetts","United States",1859,"United States","United States","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",100,10,0,80,30,60,20,"Yes","use.current","fund.past",10,40,-50,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"North Carolina","United States",1860,"United States","United States","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",100,10,0,80,70,20,20,"Yes","fund.current","fund.past",10,0,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"United Kingdom","United Kingdom",1865,"United Kingdom","United Kingdom","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,20,40,60,40,40,"Yes","fund.current","fund.past",-20,0,20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"United Kingdom","United Kingdom",1866,"United Kingdom","United Kingdom","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,30,20,60,30,40,20,"Yes","fund.current","fund.past",10,20,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"United Kingdom","United Kingdom",1867,"United Kingdom","United Kingdom","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",100,30,50,0,20,50,50,"Yes","use.current","app.past",-20,0,20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"","United Kingdom",1868,"","United Kingdom","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",300,33.3333333333333,33.3333333333333,33.3333333333333,13.3333333333333,33.3333333333333,33.3333333333333,"Yes","fund.current","fund.past",0,0,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"United Kingdom","United Kingdom",1869,"United Kingdom","United Kingdom","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,40,30,40,30,30,30,"Yes","fund.current","fund.past",10,0,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"United Kingdom","United Kingdom",1873,"United Kingdom","United Kingdom","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,0,100,80,20,0,"Yes","fund.current","fund.past",0,20,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
